lambda (nm) & element & EP (eV) & depth & deltazeff (km) & I_l & D_l & I_l/2 & D_l/2 & I_c \\
670.77  &   Li I    &    0.00 &   .010& 109 &   -0.147&   -1.180 &  -0.146&  -1.132&  -0.144   \\
676.77  &   Ni I    &   1.83  & .633 &  106 &  -2.373  & -2.813 &  -0.385  & -1.295  & -0.148  \\
677.23  &   Ni I    &   3.66  & .424 &  105 &  -0.925  & -1.592 &  -0.346  & -1.072  & .-0.149 \\
684.20  &   Ni I    &   3.66  & .224 &  106 &  -0.369  & -1.218 &  -0.242  & -1.025  & -0.153  \\
691.45  &   Ni I    &   1.95  & .554 &  109 &  -1.730  & -2.314 &  -0.354  & -1.313  & -0.158  \\
700.15  &   Ni I    &   1.93  & .104 &  114 &  -0.215  & -1.308 &  -0.188  & -1.221  & -0.163  \\
711.09  &   Ni I    &   1.93  & .295 &  116 &  -0.427  & -1.547 &  -0.255  & -1.288  & -0.169  \\
712.22  &   Ni I    &   3.54  & .639 &    95 &  -2.666 &  -2.952 &  -0.620 &  -1.040 &  -0.170 \\
738.52  &   Ni I    &   2.74  & .381 &  111 &  -0.799  & -1.662 &  -0.336  & -1.215  & -0.182  \\
740.11  &   Ni I    &   5.36  & .111 &    98 &  -0.292 &  -0.974 &  -0.243 &  -0.796 &  -0.183 \\
742.22  &   Ni I    &   3.63  & .595 &    96 &  -2.371 &  -2.674 &  -0.597 &  -1.068 &  -0.181 \\
748.14  &   Ni I    &   5.49  & .080 &    97 &  -0.258 &  -0.952 &  -0.228 &  -0.777 &  -0.186 \\
755.56  &   Ni I    &   3.85  & .585 &    95 &  -2.326 &  -2.619 &  -0.620 &  -1.047 &  -0.190 \\
757.40  &   Ni I    &   3.83  & .472 &  100 &  -1.460  & -1.909 &  -0.473  & -1.086  & -0.190  \\
786.37  &   Ni I    &   4.54  & .106 &  101 &  -0.311  & -1.037 &  -0.256  & -0.911  & -0.202  \\
771.55  &   Ni I    &   3.70  & .361 &  105 &  -0.870  & -1.549 &  -0.386  & -1.098  & -0.196  \\
877.06  &   Ni I    &   2.74  & .094 &  110 &  -0.287  & -1.245 &  -0.249  & -1.147  & -0.213  \\
896.81  &   Ni I    &   5.32  & .142 &    99 &  -0.414 &  -1.041 &  -0.314 &  -0.839 &  -0.215 \\
472.21  &   Zn I    &   4.03  & .696 &  104 &  -1.505  & -1.917 &  -0.193  & -0.824  & 0.061  \\
636.23  &   Zn I    &   5.79  & .192 &    91 &  -0.380 &  -0.857 &  -0.236 &  -0.682 &  -0.120 \\
460.73  &   Sr I    &   0.00 &  .603&   111&   -0.610 &  -1.831&   -0.017 &  -1.210 &  0.078  \\
366.37  &   Zr I    &   0.15  & .341 &  119 &   0.192  & -1.430 &    0.220 &  -1.262 &  0.240 \\
468.78  &   Zr I    &   0.73  & .136 &  114 &   0.037  & -1.297 &    0.052 &  -1.214 &  0.066 \\
473.94  &   Zr I    &   0.65  & .076 &  114 &   0.044  & -1.274 &    0.051 &  -1.215 &  0.059 \\
405.03  &   Zr II   &   0.71  & .367 &  132 &   0.018  & -1.283 &    0.116 &  -1.041 &  0.170 \\
408.57  &   Zr II   &   0.93  & .071 &  123 &   0.145  & -0.996 &    0.154 &  -0.932 &  0.164 \\
420.89  &   Zr II   &   0.71  & .622 &  137 &  -0.596  & -1.822 &    0.027 &  -1.107 &  0.143 \\
511.22  &   Zr II   &   1.66  & .106 &  119 &  -0.050  & -1.006 &  -0.020  & -0.919  & 0.007  \\
852.50  &   Zr II   &   2.41  & .082 &  117 &  -0.313  & -1.066 &  -0.260  & -0.964  & -0.210 \\
455.40  &   Ba II   &  0.00  & .940  &   89 &   -5.552 &  -5.757&   -0.208 &  -0.919 &  0.087  \\
585.36  &   Ba II   &  0.60  & .650  & 134  &  -2.117  & -2.935 &  -0.311  & -1.279  & -0.076  \\
649.69  &   Ba II   &  0.60  & .781  & 115  &  -4.352  & -4.915 &  -0.684  & -1.133  & -0.129  \\
447.93  &   Ce II   &  0.56  & .253  & 135  &   0.002  & -1.322 &  0.059  & -1.149   &  0.098  \\
452.30  &   Ce II   &  0.52  & .175  & 134  &   0.034  & -1.258 &  0.065  & -1.139   &  0.091  \\
456.23  &   Ce II   &  0.48  & .296  & 138  &  -0.041  & -1.398 &  0.038  & -1.185   &  0.085  \\
477.39  &   Ce II   &  0.92  & .111  & 129  &   0.012  & -1.158 &  0.034  & -1.071   &  0.054  \\
527.42  &   Ce II   &  1.04  & .098  & 128  &  -0.058  & -1.175 &  -0.035  & 1.090   & -0.013  \\
402.13  &   Nd II   &   0.32  & .227 &  136 &   0.120  & -1.293 &   0.151  & -1.156  &    0.175 \\
405.99  &   Nd II   &   0.20  & .124 &  135 &   0.143  & -1.238 &   0.156  & -1.157  &    0.168 \\
415.60  &   Nd II   &   0.18  & .382 &  142 &   0.016  & -1.513 &   0.106  & -1.236  &    0.152 \\
525.55  &   Nd II   &   0.20  & .092 &  137 &  -0.042  & -1.333 &  -0.026  & -1.253  &  -0.011 \\
446.73  &   Sm II   & 0.66   &.137   &130   & 0.057   &-1.191   &  0.080   &-1.096   &  0.100 \\
452.39  &   Sm II   & 0.43   &.124   &133   & 0.055   &-1.229   &  0.074   &-1.140   &  0.091 \\
407.31  &   Dy II   &  0.54   &.120  & 127  &  0.134   &-1.101  &   0.150  & -1.025  &   0.166 \\
368.34  &   Pb I    &  0.97   &.165  & 115  &  0.211   &-1.232  &   0.224  & -1.149  &   0.236 \\
